year,week,state,county,temperature,precipitation,ndvi,fire
2023,15,California,Lake,18.2351945949916,0.492153365296724,0.509478601677059,0
2023,15,California,Lassen,13.4422725584908,0.0011042593530314,0.158109960552005,0
2023,15,California,Los Angeles,19.2866362462759,0.373710911884822,0.270887677975624,0
2023,15,California,Madera,17.8439328301941,0.0305279947967592,0.428704156275767,0
2023,15,California,Marin,16.9209161033343,0.427884615297522,0.330049086538675,0
2023,15,California,Mariposa,17.4607429013001,0.0052467279315012,0.474447749754212,0
2023,15,California,Mendocino,16.2765293944727,0.969637456550754,0.565057382585929,0
2023,15,California,Merced,22.2658033295319,0.0,0.6169756690254,0
2023,15,California,Modoc,12.733815435441,0.0054137202893365,0.184237256265611,0
2023,15,California,Mono,9.81085349881807,0.454752581673292,-0.0008528058887514,0
2023,15,California,Monterey,19.2948204541519,0.13637851255254,0.541992952760717,0
2023,15,California,Napa,20.5035351622922,0.0049291401587452,0.603756207010692,0
2023,15,California,Nevada,15.6548738098145,0.275379256237121,0.429488406964773,0
2023,15,California,Orange,17.5349422080445,0.265560648248386,0.220576537911271,0
2023,15,California,Placer,16.1016171106551,0.12035091122749,0.381485983036327,0
2023,15,California,Plumas,13.5654593616302,0.0823773205361715,0.172301440784387,0
2023,15,California,Riverside,26.4549956553817,0.307570612818865,0.203735008561439,0
2023,15,California,Sacramento,22.0761929813274,0.0,0.48212818970434,0
2023,15,California,San Benito,19.4585708388239,0.0005954975216602,0.625923742359982,0
2023,15,California,San Bernardino,25.7564095514253,0.350417711029276,0.156247281789721,0
2023,15,California,San Diego,20.2763902645889,0.637655821372574,0.315686411604459,0
2023,15,California,San Francisco,15.6000859587205,0.0719165715946615,-0.154603397058898,0
2023,15,California,San Joaquin,22.2511711364945,0.0,0.560860578606987,0
2023,15,California,San Luis Obispo,20.2107984518869,0.0050957483348143,0.572959299801591,0
2023,15,California,San Mateo,15.9909795910404,0.472853807202413,0.238008717780375,0
2023,15,California,Santa Barbara,18.3608959252867,0.250677317773067,0.36507761216638,0
2023,15,California,Santa Clara,18.6840288043376,0.185800037643272,0.559456940827294,0
2023,15,California,Santa Cruz,18.5568536059837,0.462417878721954,0.363699397437469,0
2023,15,California,Shasta,16.5053675878217,0.101946822015868,0.4242418422593,0
2023,15,California,Sierra,13.3472525379409,0.129068703670406,0.292448406429892,0
2023,15,California,Siskiyou,13.5772973936664,0.275311373440287,0.292556958165307,0
2023,15,California,Solano,21.4262700874265,0.0150925876597325,0.543479723379589,0
2023,15,California,Sonoma,18.6628618053924,0.403886869086123,0.590380068205226,0
2023,15,California,Stanislaus,21.17583131729,0.0,0.613946797436241,0
2023,15,California,Sutter,22.7046917232237,0.0,0.468196739135897,0
2023,15,California,Tehama,18.391151137777,0.131371959128277,0.488618539538447,0
2023,15,California,Trinity,14.4152315980574,0.361820754317066,0.388617123538716,0
2023,15,California,Tulare,16.7244428001604,0.562093043543469,0.294547190425415,0
2023,15,California,Tuolumne,13.8801130130204,0.0,0.294234046210308,0
2023,15,California,Ventura,17.4686063238099,0.149759553702086,0.301790035492958,0
2023,15,California,Yolo,22.3026712278715,0.0,0.544708081268497,0
2023,15,California,Yuba,20.8779185338731,0.0408242088290459,0.606159117633603,0
2023,16,California,Alameda,18.7847069559878,0.0570068691348276,0.398973718297885,0
2023,16,California,Alpine,7.8275768152044,0.308855107432668,0.0562865875816184,0
2023,16,California,Amador,17.3063386598974,0.657163646993574,0.465409910193813,0
2023,16,California,Butte,19.1015571723192,0.392494429975933,0.396495720368231,0
2023,16,California,Calaveras,18.0541532972276,0.2637349413303,0.495784961006562,0
2023,16,California,Colusa,21.4843192033387,0.167682404699504,0.423599387835066,0
2023,16,California,Contra Costa,19.7792269925126,0.110695177497132,0.447933596444156,0
2023,16,California,Del Norte,12.1089472102141,0.820131326713149,0.106860626114107,0
2023,16,California,El Dorado,14.011174677857,1.30953937154937,0.331024370082796,0
2023,16,California,Fresno,16.6820404693066,0.481949590735889,0.334371594181758,0
2023,16,California,Glenn,20.1607346131284,0.393670568994608,0.455614065907083,0
2023,16,California,Humboldt,13.4695625314305,2.0125398266407,0.261416622016599,0
2023,16,California,Imperial,30.9276532576923,0.002160927583589,0.154868710206058,1
2023,16,California,Inyo,20.8829952479621,0.306517451441835,0.137827150876197,1
2023,16,California,Kern,20.1031408882453,0.0865674876154924,0.404099946253174,0
2023,16,California,Kings,23.0084850142011,0.0,0.391277897301361,0
2023,16,California,Lake,17.037467718057,0.248245000393614,0.469956861327485,0
2023,16,California,Lassen,10.9865299624932,0.0975341122054031,0.138170014027288,0
2023,16,California,Los Angeles,20.6901930629648,0.0972635542170574,0.329954048186719,0
2023,16,California,Madera,16.79889567795,0.565469031172039,0.390077230438772,0
2023,16,California,Marin,17.1631531434771,0.673439001162793,0.36080770646707,0
2023,16,California,Mariposa,16.1111305392289,0.968145783465754,0.424336375789711,0
2023,16,California,Mendocino,15.3646938016449,0.553802538329107,0.468802585725677,0
2023,16,California,Merced,21.5231400375631,0.0127855703831155,0.521198999527311,0
2023,16,California,Modoc,10.1905973654614,0.781658627269945,0.132915992149669,0
2023,16,California,Mono,8.16057348484654,0.113910433761036,0.0194113216902677,0
2023,16,California,Monterey,19.200373336886,0.0568645093367931,0.463656934870219,0
2023,16,California,Napa,20.2744525475143,0.129355841282338,0.500512139476392,0
2023,16,California,Nevada,14.0441188848587,0.654835893953739,0.318991216503017,0
2023,16,California,Orange,20.7498403713468,0.209572584000266,0.277624231412111,0
2023,16,California,Placer,14.524490660663,0.727820662445326,0.31117611470722,0
2023,16,California,Plumas,10.770021990541,0.293214996877902,0.151772953924026,0
2023,16,California,Riverside,26.5032030518036,0.0412715710504992,0.218313709908181,0
2023,16,California,Sacramento,21.8063994253909,0.116359092940629,0.459500627606886,0
2023,16,California,San Benito,18.9048978376426,0.0159140824871112,0.516407362856395,0
2023,16,California,San Bernardino,24.6490859202006,0.0883761989037849,0.168935063563391,0
2023,16,California,San Diego,22.1929732833847,0.10514718751389,0.337807177639097,0
2023,16,California,San Francisco,16.7614701866899,0.372832939526955,-0.0298317019064639,0
2023,16,California,San Joaquin,21.8292513974545,0.0004707665454983,0.467691333743737,0
2023,16,California,San Luis Obispo,20.1052641976161,0.0015972361330998,0.522730558594845,0
2023,16,California,San Mateo,16.7095690946991,0.392487728393672,0.258004976169311,0
2023,16,California,Santa Barbara,19.4940859748628,0.0198367345120855,0.391736641598014,0
2023,16,California,Santa Clara,18.4846667767986,0.220401564907502,0.480860384459291,0
2023,16,California,Santa Cruz,18.687400947393,0.460132215480544,0.375669229082394,0
2023,16,California,Shasta,14.9206798848297,0.267449763697128,0.325726586928857,0
2023,16,California,Sierra,11.0245085208181,0.514158366612425,0.219826038364858,0
2023,16,California,Siskiyou,10.9778705971902,1.34792785073653,0.151784731742938,0
2023,16,California,Solano,21.2322160007573,0.207888211428869,0.459671929121231,0
2023,16,California,Sonoma,18.429842299007,0.457518380192498,0.548629861411591,0
2023,16,California,Stanislaus,20.7195181860891,0.0499850507222297,0.517097320742612,0
2023,16,California,Sutter,22.2906445057989,0.0034393812524039,0.377139316056112,0
2023,16,California,Tehama,17.4419649533234,0.711195014366708,0.41113619618629,0
2023,16,California,Trinity,12.1592103623335,0.384668322488937,0.213411356043537,0
2023,16,California,Tulare,15.7358980313749,0.715962969886022,0.326035389236013,0
2023,16,California,Tuolumne,12.2442936515988,0.906463450590805,0.261676466403479,0
2023,16,California,Ventura,18.8900850325748,0.0268357793081071,0.378889005279908,0
2023,16,California,Yolo,22.105899062245,0.0257601938189536,0.452819037667749,0
2023,16,California,Yuba,20.126972194176,0.193456854523912,0.464395041516276,0
2023,17,California,Alameda,25.6199502953544,0.0,0.46467866889095,0
2023,17,California,Alpine,15.5570683573176,0.0189537397072305,0.0648504897105435,0
2023,17,California,Amador,25.7787430084396,0.011447828025916,0.560485379029251,0
2023,17,California,Butte,28.3518081665039,0.364115758215037,0.53517860556478,0
2023,17,California,Calaveras,26.5114109649221,0.0,0.610247214561418,0
2023,17,California,Colusa,30.5025491028963,0.420613495145189,0.499171043131489,0
2023,17,California,Contra Costa,26.7570846233348,0.0421229056203797,0.536116699932062,0
2023,17,California,Del Norte,21.7252924437856,0.0269891586949568,0.452514853117659,0
2023,17,California,El Dorado,22.5766229139128,0.0810004968074099,0.427033879045531,0
2023,17,California,Fresno,24.96518332189,0.362223061476405,0.339769074318473,0
2023,17,California,Glenn,29.4034621454271,0.505633034477253,0.518395046724353,0
2023,17,California,Humboldt,22.6970900657802,0.280381902863129,0.560904791784073,0
2023,17,California,Imperial,35.4589726265646,3.95766230875303e-05,0.15716446330436,0
2023,17,California,Inyo,26.8087388844487,0.0493557577823111,0.143086595573913,0
2023,17,California,Kern,28.1198017747091,0.0633859720023651,0.409057322286414,0
2023,17,California,Kings,31.2803274539591,5.87816037803557e-05,0.348396984731803,0
2023,17,California,Lake,27.0515075575682,0.597011840549424,0.539842139969716,0
2023,17,California,Lassen,20.7688071836111,0.0150287747042817,0.260724037788439,0
2023,17,California,Los Angeles,24.6545546224277,0.0300106125502023,0.313761311604223,0
2023,17,California,Madera,25.2338395528605,0.312953589847774,0.409953043436688,0
2023,17,California,Marin,21.1939053952245,0.273698667465362,0.410600738200336,0
2023,17,California,Mariposa,24.4321044082698,0.140897859982985,0.4692898282105,0
2023,17,California,Mendocino,24.8553208748555,0.345701215205616,0.624891988446471,0
2023,17,California,Merced,29.7230913953735,0.0054953835833977,0.545306531609088,0
2023,17,California,Modoc,21.0529209901055,0.0264253975414054,0.287077941532642,0
2023,17,California,Mono,15.8745477460445,0.0004403486192664,0.0351642833383334,0
2023,17,California,Monterey,24.3107079321115,0.118799654628858,0.507773338958822,0
2023,17,California,Napa,27.9763826975888,0.07797148707451,0.587076091580276,0
2023,17,California,Nevada,22.6584488895962,0.399483211944704,0.454257779055924,0
2023,17,California,Orange,20.25657448307,0.0,0.278442993230323,0
2023,17,California,Placer,22.8762043424454,0.211675033084906,0.415936411834135,0
2023,17,California,Plumas,20.22843083795,0.361431266141596,0.270950697242735,1
2023,17,California,Riverside,31.4057409413136,0.0547423843453377,0.230101121519385,0
2023,17,California,Sacramento,29.9876672385067,0.0070124811148333,0.53745901834668,0
2023,17,California,San Benito,26.2249188085164,0.0223160097796518,0.585894866090052,0
2023,17,California,San Bernardino,30.1644015686303,0.0364671896083305,0.161943978941344,1
2023,17,California,San Diego,25.1978805619882,0.056369518621494,0.374794310195155,1
2023,17,California,San Francisco,19.3259058993368,0.0,-0.0037433895784415,0
2023,17,California,San Joaquin,29.6488452351565,0.0197554503554289,0.545032361715386,0
2023,17,California,San Luis Obispo,25.4669764489012,0.0516227208162152,0.512325665419987,0
2023,17,California,San Mateo,20.1284612972369,0.144609135531682,0.30438384013405,0
2023,17,California,Santa Barbara,21.5254192582965,0.104142548182649,0.360619572932943,0
2023,17,California,Santa Clara,25.4067460470454,0.0150020453714122,0.569891131218876,0
2023,17,California,Santa Cruz,21.9788237213859,0.0497410414550135,0.463539928916678,0
2023,17,California,Shasta,25.8184988757569,0.188195799422212,0.513229760303286,0
2023,17,California,Sierra,19.7921998711043,0.388957949560991,0.33092716944403,0
2023,17,California,Siskiyou,22.5326577884177,0.0742977993332028,0.379165958748344,0
2023,17,California,Solano,28.5108392531131,0.0650718354878305,0.542676520551355,0
2023,17,California,Sonoma,24.9144783379847,0.443571559889929,0.602058434148415,0
2023,17,California,Stanislaus,28.6705686093925,0.0,0.582430523441033,0
2023,17,California,Sutter,30.7742529627502,0.0230724945815392,0.452545631533266,0
2023,17,California,Tehama,27.4127003575819,0.0974003673216289,0.524307267278807,0
2023,17,California,Trinity,23.8760004760061,0.0591956425641065,0.453818495799337,0
2023,17,California,Tulare,23.5150609301254,0.817479132635091,0.380668000796032,0
2023,17,California,Tuolumne,20.2299271425061,0.0399918899954121,0.303816484045911,0
2023,17,California,Ventura,22.1760955426967,0.014232556678891,0.347438647796376,0
2023,17,California,Yolo,30.3838214385857,0.0106084149848958,0.551188851631953,0
2023,17,California,Yuba,29.018678802329,0.0938278284176912,0.611887620099733,0
2023,18,California,Alameda,14.5097167161102,1.04637194964992,0.120797413013597,0
2023,18,California,Alpine,5.79727843083381,1.8793566785867,0.038495317652836,0
2023,18,California,Amador,13.371199613973,0.962986354640379,0.149676676745284,0
2023,18,California,Butte,15.344846378875,0.952206166461185,0.158821864178209,0
2023,18,California,Calaveras,14.1130743670532,1.07265600373888,0.14896307269614,0
2023,18,California,Colusa,17.4408111754442,0.866479346410447,0.168727241356578,0
2023,18,California,Contra Costa,15.8022881226548,1.1143682009274,0.18830482400186,0
2023,18,California,Del Norte,12.4989973947019,2.06960097833132,0.0286503242647251,0
2023,18,California,El Dorado,9.99245373510954,2.15292374611621,0.112207326775934,0
2023,18,California,Fresno,14.1456692514909,1.32667598571898,0.154464422445287,0
2023,18,California,Glenn,16.1078815550792,1.06243175075108,0.161252319316234,0
2023,18,California,Humboldt,12.5883350135949,1.427966541538,0.127544613225083,0
2023,18,California,Imperial,29.5934433411553,0.0,0.154781788814662,0
2023,18,California,Inyo,19.3777152293249,0.126935604003306,0.116358410325142,0
2023,18,California,Kern,18.3294462705755,0.108870882315793,0.2748062054382,1
2023,18,California,Kings,21.1264014802018,0.0990437181455842,0.193217835333077,0
2023,18,California,Lake,12.4913650485718,1.5204984099546,0.173856080505626,0
2023,18,California,Lassen,11.6092620686991,4.2169424869507,0.130135136844873,0
2023,18,California,Los Angeles,15.7589141184225,0.366534974415842,0.16191462032482,0
2023,18,California,Madera,14.1469730264705,1.59644385678317,0.207307158004344,0
2023,18,California,Marin,14.8073896632801,2.23994005800846,0.156581938977323,0
2023,18,California,Mariposa,12.914347663403,1.79700867863501,0.130785489574936,0
2023,18,California,Mendocino,12.6716613737641,1.35939904825338,0.128705691393058,0
2023,18,California,Merced,18.1809659907335,0.416628616841109,0.152758943576623,0
2023,18,California,Modoc,13.3624959341201,5.19126531151249,0.146866488106642,0
2023,18,California,Mono,7.92212951764334,0.564844547245026,0.0553450883878463,0
2023,18,California,Monterey,14.8928092494403,0.84582776609893,0.141611872217259,0
2023,18,California,Napa,15.7046150130848,1.46420314039227,0.193376634929733,0
2023,18,California,Nevada,10.338742574056,4.30488341899145,0.157606336969193,0
2023,18,California,Orange,16.4284287739857,0.721680754979347,0.118520832727755,0
2023,18,California,Placer,10.7162452949273,3.29366070478586,0.136655475028806,0
2023,18,California,Plumas,9.13780368772514,4.91577739106022,0.116905527690892,1
2023,18,California,Riverside,23.8093722315713,0.209866623573408,0.154904818744671,0
2023,18,California,Sacramento,17.4100147544593,0.473076022547611,0.162180229231614,0
2023,18,California,San Benito,14.1680705783945,0.244633533425167,0.116957963337599,0
2023,18,California,San Bernardino,22.942874475039,0.0671661186114925,0.13063944301235,0
2023,18,California,San Diego,17.8981716016274,0.378916240855815,0.215797159832011,0
2023,18,California,San Francisco,15.0755697857698,1.48173409261059,0.0150200987561035,0
2023,18,California,San Joaquin,17.508188342131,0.836711255376773,0.163914997837922,0
2023,18,California,San Luis Obispo,16.4922041803501,0.133148878007147,0.208588470465523,0
2023,18,California,San Mateo,14.085832376208,2.43312302656486,0.0559625239395743,0
2023,18,California,Santa Barbara,16.0717206602869,0.592994927949275,0.169652940496804,0
2023,18,California,Santa Clara,13.7299923180827,1.16010242376844,0.117588396151759,0
2023,18,California,Santa Cruz,13.8706411906943,1.75832436959531,0.0819908224980742,0
2023,18,California,Shasta,12.6888742779178,2.81737354127133,0.161644922204591,0
2023,18,California,Sierra,8.50294457414169,6.28233836475755,0.150280276347943,0
2023,18,California,Siskiyou,12.3159548796362,3.07433074351693,0.138962738849567,0
2023,18,California,Solano,17.4344204606129,0.855114718601734,0.220664195958832,0
2023,18,California,Sonoma,14.7799709692934,1.80903514649955,0.177834375535341,0
2023,18,California,Stanislaus,17.0902258956128,0.709250015296741,0.130184083992647,0
2023,18,California,Sutter,18.4974463149894,0.746276258320602,0.134815772253832,0
2023,18,California,Tehama,13.8420725334289,1.24240123584592,0.166323568343114,0
2023,18,California,Trinity,10.5527310807068,1.28207730217024,0.141666767675633,0
2023,18,California,Tulare,13.613239517501,0.543751769438803,0.195425378484707,0
2023,18,California,Tuolumne,8.61624591287809,1.99962109602934,0.0808488424704083,0
2023,18,California,Ventura,13.8728476104813,0.681757691524264,0.169762636196533,0
2023,18,California,Yolo,17.9533782204207,0.573408155609291,0.157631709085523,0
2023,18,California,Yuba,16.1689966400964,0.973219061820241,0.180552611648397,0
2023,19,California,Alameda,20.0266327290371,0.0,0.292154073423212,0
2023,19,California,Alpine,11.1044498937955,0.0179663370986969,0.0936800115330659,0
2023,19,California,Amador,20.4574607150109,0.0,0.491275854591353,0
2023,19,California,Butte,23.2048609775069,0.0115054703540211,0.449970468363789,0
2023,19,California,Calaveras,21.4970241286488,0.0,0.491907010466436,0
2023,19,California,Colusa,25.5370753860317,0.230061747505757,0.441511867188016,0
2023,19,California,Contra Costa,21.5085705014922,0.0,0.380659852858785,0
2023,19,California,Del Norte,17.5073615550126,6.16700990044271,0.336720618509179,0
2023,19,California,El Dorado,16.8722113166199,0.0,0.361339878976409,0
2023,19,California,Fresno,20.5651951914704,0.2175691303551,0.306951625679328,0
2023,19,California,Glenn,24.2600735814507,0.526855652031849,0.438003922415409,0
2023,19,California,Humboldt,18.43335633263,2.13228734159714,0.410809779512677,0
2023,19,California,Imperial,33.2787631051478,0.0019379743067961,0.153129069737636,0
2023,19,California,Inyo,24.6874535882108,0.178155623029211,0.14520151989745,0
2023,19,California,Kern,23.7503585108945,0.112377807699228,0.350184370514836,1
2023,19,California,Kings,26.8769747429702,0.0238395046961848,0.295771355025592,0
2023,19,California,Lake,20.4347252922652,0.532810501484805,0.420432466109501,0
2023,19,California,Lassen,15.3525151359973,0.0,0.244150178236501,0
2023,19,California,Los Angeles,20.9220804736458,0.153661727357952,0.271392986780111,0
2023,19,California,Madera,20.36992553144,0.0232889324880963,0.358391662031384,0
2023,19,California,Marin,18.2572624157835,0.0,0.329942013270232,0
2023,19,California,Mariposa,19.4142854993536,0.0431785305643523,0.390376103120505,0
2023,19,California,Mendocino,19.4904708438827,1.04585360570374,0.44015155654793,0
2023,19,California,Merced,25.0014360338026,0.0,0.477932960955072,0
2023,19,California,Modoc,16.011301375079,0.0329958609624641,0.219007028037744,0
2023,19,California,Mono,13.0583684905711,0.111767386400575,0.0905562771461587,0
2023,19,California,Monterey,20.8439661693138,0.0637642580251033,0.406095302690808,0
2023,19,California,Napa,22.5782292028587,0.0,0.462577929685106,0
2023,19,California,Nevada,17.158158572969,0.0,0.372153406834338,0
2023,19,California,Orange,18.9831953450347,0.512656323294765,0.219013817105253,0
2023,19,California,Placer,17.5131356207879,0.0,0.331682050585757,0
2023,19,California,Plumas,14.28078227624,0.0262324267772951,0.259636660811638,0
2023,19,California,Riverside,28.2757870110437,0.222359265048821,0.197423763355046,0
2023,19,California,Sacramento,24.2053076948884,0.0,0.448362811076066,0
2023,19,California,San Benito,21.6534781761758,0.0561426985174381,0.460669423145336,0
2023,19,California,San Bernardino,27.6525439137117,0.131047551195303,0.146648731280654,0
2023,19,California,San Diego,22.0471104513236,0.437835958514571,0.315623477758816,0
2023,19,California,San Francisco,17.1506283994796,0.0,0.0240450695258058,0
2023,19,California,San Joaquin,24.3364843518292,0.0,0.447757074583908,0
2023,19,California,San Luis Obispo,22.2664770894603,0.255125511813028,0.458571664430007,0
2023,19,California,San Mateo,17.3028508775847,0.0,0.162335113850245,0
2023,19,California,Santa Barbara,20.426673479565,0.398757366930435,0.367480482426637,0
2023,19,California,Santa Clara,20.3902993222019,0.0,0.360869052395967,0
2023,19,California,Santa Cruz,18.837219379222,0.0,0.279281039651323,0
2023,19,California,Shasta,19.6107371986842,0.215134821006961,0.405144539575857,0
2023,19,California,Sierra,14.2090792509584,0.0,0.314599838499485,0
2023,19,California,Siskiyou,17.3956120039572,2.72606244301261,0.309131170891148,0
2023,19,California,Solano,23.731297199666,0.0,0.491124177635278,0
2023,19,California,Sonoma,20.5989532449844,0.0,0.467550930117421,0
2023,19,California,Stanislaus,24.1957745751346,0.0,0.483497253636777,0
2023,19,California,Sutter,25.9919885030317,0.0,0.441328206528021,0
2023,19,California,Tehama,21.7421935476835,0.317738484084749,0.407632542050953,0
2023,19,California,Trinity,18.1341076521004,2.08017560452123,0.345913152899206,0
2023,19,California,Tulare,19.3371929617528,0.451763028042967,0.311118879889153,0
2023,19,California,Tuolumne,15.0901330113299,0.352787470535073,0.271417469096149,0
2023,19,California,Ventura,18.7348293337048,0.312550854996481,0.349485214156778,0
2023,19,California,Yolo,25.2747511895853,0.0,0.497566319939662,0
2023,19,California,Yuba,23.9669453671836,0.0,0.500928291543013,0
2023,20,California,Alameda,24.182315085221,0.442804680835848,0.40773823599835,0
2023,20,California,Alpine,18.7018594798536,0.400321991562835,0.128517979028743,0
2023,20,California,Amador,28.2144995693126,1.10194166430905,0.53420754372534,0
2023,20,California,Butte,30.7517716680217,2.05587744598164,0.548379840614061,0
2023,20,California,Calaveras,29.7054622757264,0.859660765815357,0.591912863825401,0
2023,20,California,Colusa,32.4485659979753,0.821414961531913,0.479126113408148,0
2023,20,California,Contra Costa,25.5287816009544,0.434312072669519,0.474782296800751,0
2023,20,California,Del Norte,23.04045232476,1.10923531746036,0.490152892035231,0
2023,20,California,El Dorado,25.1944739503728,1.29928367668954,0.477475882702333,0
2023,20,California,Fresno,28.5673605918058,0.424794183184134,0.339802700794947,0
2023,20,California,Glenn,31.2126763577826,0.896815587234401,0.491719317587584,0
2023,20,California,Humboldt,24.5639698497622,1.1772358661049,0.606348244612784,0
2023,20,California,Imperial,37.319828177955,0.0016950518811407,0.14675469127281,0
2023,20,California,Inyo,31.0677373688905,0.0380111527937429,0.136388805207498,0
2023,20,California,Kern,32.2383932455911,0.0751299671013103,0.337277067008265,1
2023,20,California,Kings,35.4583644933121,0.0538114987018033,0.290176728951927,0
2023,20,California,Lake,28.3071867326362,1.17401294905529,0.587429371917414,0
2023,20,California,Lassen,25.2083521244917,0.14143448889793,0.378708517619327,0
2023,20,California,Los Angeles,26.1682395869977,0.0075888670019399,0.263006116150255,0
2023,20,California,Madera,28.2592845428998,0.899438667916009,0.403064780356106,0
2023,20,California,Marin,19.4416289353329,0.995435772079406,0.289546786339933,0
2023,20,California,Mariposa,27.5745340913141,1.00718955454114,0.467112803816057,0
2023,20,California,Mendocino,25.8306243214606,1.65063643675731,0.648643982403181,0
2023,20,California,Merced,32.5582179566954,0.387980702517056,0.451805795400317,0
2023,20,California,Modoc,25.8573627257318,0.535310675079423,0.37021069384753,1
2023,20,California,Mono,19.8961873329954,0.19268266659848,0.119898803049908,0
2023,20,California,Monterey,26.1859039682896,0.167303059914268,0.480284089661614,0
2023,20,California,Napa,27.7789047907224,0.377636304158436,0.583346738644765,0
2023,20,California,Nevada,25.7261176881336,1.31003792255103,0.536610790637522,0
2023,20,California,Orange,20.4670123937309,0.0103646369644576,0.206861748896241,0
2023,20,California,Placer,25.8343736154506,1.06543185319513,0.450278932008978,0
2023,20,California,Plumas,24.2506293947906,0.337855456248438,0.407457678790097,0
2023,20,California,Riverside,33.5753755045957,0.053227414952754,0.209153513918847,0
2023,20,California,Sacramento,30.4414715296594,0.558867145688915,0.460724716667274,0
2023,20,California,San Benito,28.840240618863,0.291656674724891,0.540105806004626,0
2023,20,California,San Bernardino,33.7184802700361,0.0679496929112312,0.132251949598528,0
2023,20,California,San Diego,26.6990456591654,0.0003987007953418,0.30364132193218,0
2023,20,California,San Francisco,17.8057831283281,0.207361890008747,0.0129795802898345,0
2023,20,California,San Joaquin,30.6333230083768,0.379273056877146,0.49519449426119,0
2023,20,California,San Luis Obispo,28.512637430529,0.109082153581304,0.451881051625557,1
2023,20,California,San Mateo,18.937471884537,0.303442954407754,0.28361141785374,0
2023,20,California,Santa Barbara,23.7441079400889,0.0023871357883614,0.338249788810197,0
2023,20,California,Santa Clara,25.546296332498,0.194598781043642,0.570888826968328,0
2023,20,California,Santa Cruz,21.7257873039254,0.0079028039699242,0.438830982155927,0
2023,20,California,Shasta,28.5067870534408,0.750200283262415,0.593375471596149,0
2023,20,California,Sierra,23.4508864036404,0.57438935527354,0.470067449756256,0
2023,20,California,Siskiyou,27.1319244426725,0.844032633650984,0.485340002397095,0
2023,20,California,Solano,28.2362203670149,0.653057432832981,0.487212561349258,0
2023,20,California,Sonoma,23.9000728395975,1.03768680759442,0.574598585220721,0
2023,20,California,Stanislaus,31.3186661509666,0.403395244393248,0.499866971278129,0
2023,20,California,Sutter,32.7212020243692,0.858268496367942,0.433178533674264,0
2023,20,California,Tehama,29.8867633788397,1.49042917594015,0.515539391740606,0
2023,20,California,Trinity,26.7637065793665,1.40426192556362,0.54948044643231,0
2023,20,California,Tulare,27.2543677409009,0.198660991459459,0.356439786184667,0
2023,20,California,Tuolumne,23.0128599339865,0.607435969281138,0.353169321505123,0
2023,20,California,Ventura,23.2920718542591,0.0068534259042024,0.297087973199905,0
2023,20,California,Yolo,31.8650561927858,0.420383370180643,0.513469313334956,0
2023,20,California,Yuba,31.4672412102701,1.42313875310072,0.601112361980535,0
2023,21,California,Alameda,21.6074976990004,0.0,0.3541056955765,0
2023,21,California,Alpine,16.0511029108053,3.4662379076211,0.126106607749859,0
2023,21,California,Amador,24.2712794352437,0.96598696003212,0.485402701201062,0
2023,21,California,Butte,26.8506822927998,1.03552355377662,0.496375640077254,0
2023,21,California,Calaveras,25.2930287813116,0.475981191975925,0.482890952326597,0
2023,21,California,Colusa,28.7319247261886,0.64123527765877,0.436843291084908,0
2023,21,California,Contra Costa,22.4042793109524,0.0,0.399580497160521,0
2023,21,California,Del Norte,20.5855747923365,0.55989035140888,0.53398552117594,0
2023,21,California,El Dorado,21.7382010188232,1.82369342434002,0.441594908376366,1
2023,21,California,Fresno,24.3638634075105,0.290534023986761,0.327979524238564,0
2023,21,California,Glenn,27.8533736927633,1.00385577835649,0.435888234283576,0
2023,21,California,Humboldt,20.7308067586088,0.678930191238219,0.595307744065831,0
2023,21,California,Imperial,36.0645157849894,0.0,0.150377207384137,0
2023,21,California,Inyo,28.5090009599256,0.413200771613424,0.145882106267062,0
2023,21,California,Kern,27.6989065718763,0.303715902377477,0.332146220091496,1
2023,21,California,Kings,30.6466945389801,0.0034535471816445,0.272467173428701,0
2023,21,California,Lake,25.2527218717497,0.998004160961447,0.558305177551683,0
2023,21,California,Lassen,21.6344321017105,2.43653185713528,0.301408840274025,0
2023,21,California,Los Angeles,21.6619420511008,0.424046390860144,0.186782303987555,0
2023,21,California,Madera,23.8950429617008,0.647240097336323,0.365193750847541,0
2023,21,California,Marin,18.1917435312299,0.403004649476138,0.191030988724568,0
2023,21,California,Mariposa,23.2078766416105,1.05786471348318,0.392451185259646,0
2023,21,California,Mendocino,23.0272318634062,1.00740394498632,0.649670690013606,0
2023,21,California,Merced,27.5290506489235,0.258584883002393,0.379310424302778,0
2023,21,California,Modoc,22.0911378630422,1.23327701929323,0.322656577935444,1
2023,21,California,Mono,17.4852146136383,1.72241734084969,0.125366447024065,0
2023,21,California,Monterey,21.6585866246649,0.0063195924809664,0.285539759003119,0
2023,21,California,Napa,23.9755356116472,0.471426339138134,0.426673049082077,0
2023,21,California,Nevada,22.3125667245048,1.33302242395829,0.509117693850528,0
2023,21,California,Orange,18.619463214016,0.0112812907573398,0.0581441606626919,0
2023,21,California,Placer,22.321993465214,1.19258032061108,0.434949468260329,0
2023,21,California,Plumas,21.2577906554549,1.60214705653383,0.356937682131472,0
2023,21,California,Riverside,30.7492199870134,0.0087615432947171,0.186187623895826,1
2023,21,California,Sacramento,26.0810054817631,0.218735041228919,0.435399353029803,0
