county,month,ndvi_mean,state,week,year
Cass,3.0,0.136461174044388,Minnesota,1.0,2024
Crow Wing,3.0,0.108149151531881,Minnesota,1.0,2024
St. Louis,3.0,0.179286169491621,Minnesota,1.0,2024
Carlton,3.0,0.148106037218209,Minnesota,1.0,2024
Martin,3.0,0.136232664243649,Minnesota,1.0,2024
Otter Tail,3.0,0.081371914978067,Minnesota,1.0,2024
Polk,3.0,0.0437546641810351,Minnesota,1.0,2024
Itasca,3.0,0.168291017058371,Minnesota,1.0,2024
Houston,3.0,0.26046891819545,Minnesota,1.0,2024
Lyon,3.0,0.117201152710504,Minnesota,1.0,2024
Steele,3.0,0.159858425200341,Minnesota,1.0,2024
Kandiyohi,3.0,0.0971999507354137,Minnesota,1.0,2024
Winona,3.0,0.252939470769051,Minnesota,1.0,2024
Nobles,3.0,0.135809739638389,Minnesota,1.0,2024
Cherokee,3.0,0.2166861586772,Texas,1.0,2024
Smith,3.0,0.191064665230604,Texas,1.0,2024
Calhoun,3.0,0.0454646569114823,Texas,1.0,2024
Victoria,3.0,0.146482786147975,Texas,1.0,2024
Goliad,3.0,0.184777825612608,Texas,1.0,2024
Jefferson,3.0,0.166514670793579,Texas,1.0,2024
Newton,3.0,0.260700572013145,Texas,1.0,2024
Hardin,3.0,0.262278099055914,Texas,1.0,2024
Bee,3.0,0.204892172906899,Texas,1.0,2024
Glasscock,3.0,0.162599198958744,Texas,1.0,2024
Howard,3.0,0.171379476158018,Texas,1.0,2024
Brown,3.0,0.356044988722027,Texas,1.0,2024
Brazos,3.0,0.158325882459395,Texas,1.0,2024
Robertson,3.0,0.240441785607374,Texas,1.0,2024
Burleson,3.0,0.168942118957032,Texas,1.0,2024
Val Verde,3.0,0.185865611224873,Texas,1.0,2024
Moore,3.0,0.21747161990235,Texas,1.0,2024
Maverick,3.0,0.151213370381926,Texas,1.0,2024
Gillespie,3.0,0.314283482114496,Texas,1.0,2024
Deaf Smith,3.0,0.20304151248559,Texas,1.0,2024
Kerr,3.0,0.305849121375869,Texas,1.0,2024
Bell,3.0,0.33159145440269,Texas,1.0,2024
Coryell,3.0,0.344025478697249,Texas,1.0,2024
Lampasas,3.0,0.326791218571261,Texas,1.0,2024
Dawson,3.0,0.21715091122125,Texas,1.0,2024
Webb,3.0,0.149818550676173,Texas,1.0,2024
Angelina,3.0,0.10378910896108,Texas,1.0,2024
Titus,3.0,0.24895292869665,Texas,1.0,2024
Nacogdoches,3.0,0.191713666956087,Texas,1.0,2024
Anderson,3.0,0.253265693020312,Texas,1.0,2024
Gray,3.0,0.146716236350632,Texas,1.0,2024
Lamar,3.0,0.255910912632367,Texas,1.0,2024
Reeves,3.0,0.103065567806965,Texas,1.0,2024
Hale,3.0,0.259570639646718,Texas,1.0,2024
Irion,3.0,0.263696814692119,Texas,1.0,2024
Tom Green,3.0,0.283914257777819,Texas,1.0,2024
Bandera,3.0,0.319451808566949,Texas,1.0,2024
Bexar,3.0,0.254938314310181,Texas,1.0,2024
Comal,3.0,0.292036116612892,Texas,1.0,2024
Kendall,3.0,0.320333228283711,Texas,1.0,2024
Medina,3.0,0.304221441000938,Texas,1.0,2024
Guadalupe,3.0,0.260480930393764,Texas,1.0,2024
Atascosa,3.0,0.234818390290324,Texas,1.0,2024
Wilson,3.0,0.261444857883183,Texas,1.0,2024
Scurry,3.0,0.230861006994428,Texas,1.0,2024
Erath,3.0,0.3907740602705,Texas,1.0,2024
Nolan,3.0,0.298539668939405,Texas,1.0,2024
Bowie,3.0,0.213137811360951,Texas,1.0,2024
Uvalde,3.0,0.269967881124259,Texas,1.0,2024
Wilbarger,3.0,0.389476610533823,Texas,1.0,2024
McLennan,3.0,0.338526406970181,Texas,1.0,2024
Falls,3.0,0.307629041625871,Texas,1.0,2024
Clay,3.0,0.423364422100329,Texas,1.0,2024
Wichita,3.0,0.413464001226022,Texas,1.0,2024
Archer,3.0,0.434606951656214,Texas,1.0,2024
Zapata,3.0,0.161464688467106,Texas,1.0,2024
Armstrong,3.0,0.161640706298828,Texas,1.0,2024
Oldham,3.0,0.153032072991587,Texas,1.0,2024
Randall,3.0,0.169416221474286,Texas,1.0,2024
Potter,3.0,0.145699444609987,Texas,1.0,2024
Carson,3.0,0.14211263095621,Texas,1.0,2024
Hutchinson,3.0,0.168334512278417,Texas,1.0,2024
Cameron,3.0,0.0877320681207638,Texas,1.0,2024
Willacy,3.0,0.0766060161916979,Texas,1.0,2024
Williamson,3.0,0.31285442904744,Texas,1.0,2024
Travis,3.0,0.283832116704429,Texas,1.0,2024
Bastrop,3.0,0.256098197321435,Texas,1.0,2024
Orange,3.0,0.217687173725582,Texas,1.0,2024
Rusk,3.0,0.195490571225604,Texas,1.0,2024
Gregg,3.0,0.185667639576922,Texas,1.0,2024
Upshur,3.0,0.236855559437774,Texas,1.0,2024
Harrison,3.0,0.231116957796245,Texas,1.0,2024
Hockley,3.0,0.234890478025569,Texas,1.0,2024
Crosby,3.0,0.242898217819069,Texas,1.0,2024
Lynn,3.0,0.249613067942767,Texas,1.0,2024
Lubbock,3.0,0.262322806873821,Texas,1.0,2024
Hidalgo,3.0,0.110116630054948,Texas,1.0,2024
Starr,3.0,0.139782839519295,Texas,1.0,2024
Martin,3.0,0.199438007403397,Texas,1.0,2024
Midland,3.0,0.182804317846619,Texas,1.0,2024
Ector,3.0,0.147118857910536,Texas,1.0,2024
Jim Wells,3.0,0.191576452583716,Texas,1.0,2024
Aransas,3.0,0.0577117668332837,Texas,1.0,2024
San Patricio,3.0,0.100025273511416,Texas,1.0,2024
Nueces,3.0,0.0708949421474602,Texas,1.0,2024
Kleberg,3.0,0.106224921625367,Texas,1.0,2024
Kenedy,3.0,0.100100644094705,Texas,1.0,2024
Henderson,3.0,0.247821235226446,Texas,1.0,2024
Fannin,3.0,0.301715478031025,Texas,1.0,2024
Navarro,3.0,0.262861519092252,Texas,1.0,2024
Rockwall,3.0,0.21235919100163,Texas,1.0,2024
Parker,3.0,0.364514473851425,Texas,1.0,2024
Kaufman,3.0,0.272322214078934,Texas,1.0,2024
Johnson,3.0,0.392371639609444,Texas,1.0,2024
Tarrant,3.0,0.280111079330588,Texas,1.0,2024
Wise,3.0,0.401329624868011,Texas,1.0,2024
Ellis,3.0,0.29281075261832,Texas,1.0,2024
Hunt,3.0,0.291243684721815,Texas,1.0,2024
Hood,3.0,0.375575472142995,Texas,1.0,2024
Collin,3.0,0.266939636186425,Texas,1.0,2024
Denton,3.0,0.351586759202663,Texas,1.0,2024
Dallas,3.0,0.228124493845247,Texas,1.0,2024
Somervell,3.0,0.35838681495282,Texas,1.0,2024
Cooke,3.0,0.374643146554023,Texas,1.0,2024
Palo Pinto,3.0,0.38938320047013,Texas,1.0,2024
Grayson,3.0,0.297955826272827,Texas,1.0,2024
Hopkins,3.0,0.285354984204457,Texas,1.0,2024
Hudspeth,3.0,0.127406633606042,Texas,1.0,2024
El Paso,3.0,0.127818384525191,Texas,1.0,2024
Matagorda,3.0,0.0810711576173748,Texas,1.0,2024
Washington,3.0,0.190143917551282,Texas,1.0,2024
Wharton,3.0,0.135135572522403,Texas,1.0,2024
Fort Bend,3.0,0.123168773125205,Texas,1.0,2024
Waller,3.0,0.172939365986072,Texas,1.0,2024
Galveston,3.0,0.0248593231734698,Texas,1.0,2024
Harris,3.0,0.105029340559629,Texas,1.0,2024
Montgomery,3.0,0.184981458473976,Texas,1.0,2024
Liberty,3.0,0.206742672850337,Texas,1.0,2024
Chambers,3.0,0.0909107524618891,Texas,1.0,2024
Brazoria,3.0,0.101175740837241,Texas,1.0,2024
Austin,3.0,0.183544984179575,Texas,1.0,2024
Walker,3.0,0.134744884167212,Texas,1.0,2024
Trinity,3.0,0.156293382508905,Texas,1.0,2024
Menard,3.0,0.335735441679704,Texas,1.0,2024
Gonzales,3.0,0.308440064110858,Texas,1.0,2024
Refugio,3.0,0.138968675173436,Texas,1.0,2024
Jim Hogg,3.0,0.184493740218483,Texas,1.0,2024
Dimmit,3.0,0.16988428180211,Texas,1.0,2024
Schleicher,3.0,0.305244553881035,Texas,1.0,2024
Delta,3.0,0.273369957038944,Texas,1.0,2024
Zavala,3.0,0.202116583482569,Texas,1.0,2024
Eastland,3.0,0.360165825764805,Texas,1.0,2024
DeWitt,3.0,0.226761989075625,Texas,1.0,2024
Leon,3.0,0.181916790238213,Texas,1.0,2024
Stonewall,3.0,0.231078840892563,Texas,1.0,2024
McMullen,3.0,0.198345521712018,Texas,1.0,2024
Sutton,3.0,0.259759656847773,Texas,1.0,2024
Kinney,3.0,0.17564347065887,Texas,1.0,2024
Fayette,3.0,0.2552909080295,Texas,1.0,2024
Briscoe,3.0,0.214751038531432,Texas,1.0,2024
Reagan,3.0,0.167228461523601,Texas,1.0,2024
Coleman,3.0,0.324319732691483,Texas,1.0,2024
Ochiltree,3.0,0.226766240146428,Texas,1.0,2024
Crane,3.0,0.143151590349667,Texas,1.0,2024
Mills,3.0,0.364279181973574,Texas,1.0,2024
Sabine,3.0,0.181142880115029,Texas,1.0,2024
Houston,3.0,0.189808939921646,Texas,1.0,2024
Upton,3.0,0.148701416332067,Texas,1.0,2024
Jack,3.0,0.379406415863738,Texas,1.0,2024
Hemphill,3.0,0.163800340387889,Texas,1.0,2024
Shackelford,3.0,0.359316622194142,Texas,1.0,2024
San Jacinto,3.0,0.158229567545163,Texas,1.0,2024
Floyd,3.0,0.281466883750562,Texas,1.0,2024
Karnes,3.0,0.240855897943893,Texas,1.0,2024
Duval,3.0,0.214799617939735,Texas,1.0,2024
Franklin,3.0,0.273063110898754,Texas,1.0,2024
Edwards,3.0,0.249887431543557,Texas,1.0,2024
Gaines,3.0,0.238026150884346,Texas,1.0,2024
Garza,3.0,0.217205314906855,Texas,1.0,2024
Parmer,3.0,0.309989084128807,Texas,1.0,2024
Terry,3.0,0.264586087416356,Texas,1.0,2024
Foard,3.0,0.318258803878893,Texas,1.0,2024
Real,3.0,0.297732969120005,Texas,1.0,2024
Knox,3.0,0.328796057441723,Texas,1.0,2024
Motley,3.0,0.236058310351638,Texas,1.0,2024
Tyler,3.0,0.18394357273548,Texas,1.0,2024
Presidio,3.0,0.12753993024548,Texas,1.0,2024
Pecos,3.0,0.152504363093782,Texas,1.0,2024
Jackson,3.0,0.13911141948777,Texas,1.0,2024
Swisher,3.0,0.240194909964087,Texas,1.0,2024
Sterling,3.0,0.203316794264709,Texas,1.0,2024
Winkler,3.0,0.119539897655578,Texas,1.0,2024
Frio,3.0,0.213049851682461,Texas,1.0,2024
Lipscomb,3.0,0.173547304416827,Texas,1.0,2024
Collingsworth,3.0,0.194296516262211,Texas,1.0,2024
Colorado,3.0,0.180635342659032,Texas,1.0,2024
Shelby,3.0,0.211455380029962,Texas,1.0,2024
Comanche,3.0,0.357219433125512,Texas,1.0,2024
Burnet,3.0,0.333773377066364,Texas,1.0,2024
Cass,3.0,0.242790487455538,Texas,1.0,2024
Cochran,3.0,0.192858413044418,Texas,1.0,2024
Van Zandt,3.0,0.262694818213325,Texas,1.0,2024
Donley,3.0,0.176836593697704,Texas,1.0,2024
Grimes,3.0,0.128117560881645,Texas,1.0,2024
Brooks,3.0,0.114231254753253,Texas,1.0,2024
Dallam,3.0,0.228761519834532,Texas,1.0,2024
Mitchell,3.0,0.223287782051952,Texas,1.0,2024
Wood,3.0,0.209752931183467,Texas,1.0,2024
Childress,3.0,0.212096762533559,Texas,1.0,2024
Jeff Davis,3.0,0.161910509377508,Texas,1.0,2024
Montague,3.0,0.401836998583667,Texas,1.0,2024
Haskell,3.0,0.307924285096968,Texas,1.0,2024
Fisher,3.0,0.248763954756269,Texas,1.0,2024
Concho,3.0,0.275586718485388,Texas,1.0,2024
Coke,3.0,0.290356314472968,Texas,1.0,2024
Ward,3.0,0.117154377585795,Texas,1.0,2024
Hamilton,3.0,0.37325734006222,Texas,1.0,2024
Stephens,3.0,0.371450173482851,Texas,1.0,2024
Lavaca,3.0,0.273745226600718,Texas,1.0,2024
Bosque,3.0,0.354705781082871,Texas,1.0,2024
Roberts,3.0,0.14665115203325,Texas,1.0,2024
Rains,3.0,0.239408158065294,Texas,1.0,2024
Morris,3.0,0.256027985777707,Texas,1.0,2024
Wheeler,3.0,0.167285565434834,Texas,1.0,2024
Blanco,3.0,0.331703055261468,Texas,1.0,2024
Panola,3.0,0.225493219038914,Texas,1.0,2024
Llano,3.0,0.354218598407033,Texas,1.0,2024
Mason,3.0,0.340804387922627,Texas,1.0,2024
Hartley,3.0,0.236640545244003,Texas,1.0,2024
Polk,3.0,0.142204411396226,Texas,1.0,2024
Cottle,3.0,0.247664465588943,Texas,1.0,2024
Young,3.0,0.375904601253787,Texas,1.0,2024
Lee,3.0,0.198136037765484,Texas,1.0,2024
Hall,3.0,0.192888697178674,Texas,1.0,2024
Baylor,3.0,0.363174036840069,Texas,1.0,2024
San Augustine,3.0,0.15005018576307,Texas,1.0,2024
Madison,3.0,0.137878247052807,Texas,1.0,2024
Milam,3.0,0.288197164515605,Texas,1.0,2024
Camp,3.0,0.246425582855915,Texas,1.0,2024
Freestone,3.0,0.214892972376576,Texas,1.0,2024
Runnels,3.0,0.325659647102758,Texas,1.0,2024
Terrell,3.0,0.176544874135654,Texas,1.0,2024
Marion,3.0,0.228802313911246,Texas,1.0,2024
Jasper,3.0,0.224217426704276,Texas,1.0,2024
Hansford,3.0,0.265550936703155,Texas,1.0,2024
Throckmorton,3.0,0.370289214535566,Texas,1.0,2024
Limestone,3.0,0.295467318644394,Texas,1.0,2024
Red River,3.0,0.221759270426279,Texas,1.0,2024
Hardeman,3.0,0.302626151219979,Texas,1.0,2024
Live Oak,3.0,0.216397313052385,Texas,1.0,2024
Sherman,3.0,0.257297513718324,Texas,1.0,2024
Bailey,3.0,0.209514443523714,Texas,1.0,2024
Culberson,3.0,0.123560796812723,Texas,1.0,2024
Kimble,3.0,0.266730071194999,Texas,1.0,2024
McCulloch,3.0,0.327643337150195,Texas,1.0,2024
Crockett,3.0,0.238497504016296,Texas,1.0,2024
Hill,3.0,0.30924784577719,Texas,1.0,2024
Kent,3.0,0.213782840280871,Texas,1.0,2024
Loving,3.0,0.102972599517078,Texas,1.0,2024
Dickens,3.0,0.257145984974877,Texas,1.0,2024
La Salle,3.0,0.17230458350198,Texas,1.0,2024
Lamb,3.0,0.264102689307454,Texas,1.0,2024
King,3.0,0.285390334324324,Texas,1.0,2024
Yoakum,3.0,0.214752691635408,Texas,1.0,2024
Borden,3.0,0.202751261721307,Texas,1.0,2024
San Saba,3.0,0.35954897387961,Texas,1.0,2024
Castro,3.0,0.323410537535202,Texas,1.0,2024
Brewster,3.0,0.135432713793865,Texas,1.0,2024
Jones,3.0,0.300411178670445,Texas,1.0,2024
Callahan,3.0,0.369370028295257,Texas,1.0,2024
Taylor,3.0,0.312864475026911,Texas,1.0,2024
Andrews,3.0,0.152598721445519,Texas,1.0,2024
Caldwell,3.0,0.274798662782534,Texas,1.0,2024
Hays,3.0,0.284021625452593,Texas,1.0,2024
Kitsap,3.0,0.174466703094573,Washington,1.0,2024
Lewis,3.0,0.197561606289253,Washington,1.0,2024
Skagit,3.0,0.106832251004841,Washington,1.0,2024
Island,3.0,0.108868387630208,Washington,1.0,2024
Thurston,3.0,0.243054674836139,Washington,1.0,2024
Snohomish,3.0,0.161579348917504,Washington,1.0,2024
Pierce,3.0,0.241843064915285,Washington,1.0,2024
King,3.0,0.211108837786068,Washington,1.0,2024
Mason,3.0,0.127636934666191,Washington,1.0,2024
Spokane,3.0,0.150070305006446,Washington,1.0,2024
Stevens,3.0,0.197876750818499,Washington,1.0,2024
Pend Oreille,3.0,0.156501415988907,Washington,1.0,2024
Grant,3.0,0.275900877642856,Washington,1.0,2024
Adams,3.0,0.270984565205888,Washington,1.0,2024
Cowlitz,3.0,0.171847958281333,Washington,1.0,2024
Skamania,3.0,0.139433561103498,Washington,1.0,2024
Clark,3.0,0.10783947150537,Washington,1.0,2024
Whitman,3.0,0.225524113054788,Washington,1.0,2024
Wahkiakum,3.0,0.152055213525254,Washington,1.0,2024
Jefferson,3.0,0.0903049879764325,Washington,1.0,2024
Okanogan,3.0,0.131544279014192,Washington,1.0,2024
Ferry,3.0,0.171304854700256,Washington,1.0,2024
Lincoln,3.0,0.211025613318013,Washington,1.0,2024
Garfield,3.0,0.182227590786989,Washington,1.0,2024
Pacific,3.0,0.092357363179112,Washington,1.0,2024
Klickitat,3.0,0.264290735847901,Washington,1.0,2024
San Juan,3.0,0.0743577128493253,Washington,1.0,2024
Grays Harbor,3.0,0.131093498603021,Washington,1.0,2024
Whatcom,3.0,0.0654895933330878,Washington,1.0,2024
Kittitas,3.0,0.20017919588052,Washington,1.0,2024
Benton,3.0,0.247881401924052,Washington,1.0,2024
Franklin,3.0,0.2684446039906,Washington,1.0,2024
Asotin,3.0,0.165788498368468,Washington,1.0,2024
Clallam,3.0,0.0904153169966604,Washington,1.0,2024
Columbia,3.0,0.189339433788894,Washington,1.0,2024
Walla Walla,3.0,0.286278813734081,Washington,1.0,2024
Chelan,3.0,0.143488253952903,Washington,1.0,2024
Douglas,3.0,0.215042159659337,Washington,1.0,2024
Yakima,3.0,0.196641189260932,Washington,1.0,2024
San Francisco,3.0,-0.0064056878930811,California,1.0,2024
Santa Cruz,3.0,0.242895352210712,Arizona,2.0,2024
Pima,3.0,0.288816701135133,Arizona,2.0,2024
Greenlee,3.0,0.222777883382879,Arizona,2.0,2024
La Paz,3.0,0.187477115740699,Arizona,2.0,2024
Apache,3.0,0.143529778522007,Arizona,2.0,2024
Coconino,3.0,0.158413189999933,Arizona,2.0,2024
Gila,3.0,0.336441840347224,Arizona,2.0,2024
Pinal,3.0,0.366890482448648,Arizona,2.0,2024
Maricopa,3.0,0.26706021638738,Arizona,2.0,2024
Yavapai,3.0,0.241702592205569,Arizona,2.0,2024
Graham,3.0,0.288813322000419,Arizona,2.0,2024
Navajo,3.0,0.155932060886297,Arizona,2.0,2024
Cochise,3.0,0.198215761829008,Arizona,2.0,2024
Yuma,3.0,0.201602976374233,Arizona,2.0,2024
Mohave,3.0,0.159084479299719,Arizona,2.0,2024
Napa,3.0,0.361966601157045,California,2.0,2024
Marin,3.0,0.275942145780855,California,2.0,2024
Contra Costa,3.0,0.335364546735513,California,2.0,2024
San Mateo,3.0,0.212254595911628,California,2.0,2024
Alameda,3.0,0.297216942116002,California,2.0,2024
San Benito,3.0,0.36704590477253,California,2.0,2024
Santa Clara,3.0,0.335182949847087,California,2.0,2024
Santa Cruz,3.0,0.276109841183819,California,2.0,2024
Sonoma,3.0,0.359207365391724,California,2.0,2024
San Joaquin,3.0,0.346010067291206,California,2.0,2024
Solano,3.0,0.352943137925236,California,2.0,2024
Kings,3.0,0.416098759292177,California,2.0,2024
Tulare,3.0,0.280704955779239,California,2.0,2024
Tehama,3.0,0.27446533861851,California,2.0,2024
Shasta,3.0,0.238901171298508,California,2.0,2024
Sacramento,3.0,0.322921534924442,California,2.0,2024
Placer,3.0,0.193985417038232,California,2.0,2024
El Dorado,3.0,0.190586914424415,California,2.0,2024
Yolo,3.0,0.332884040417327,California,2.0,2024
Nevada,3.0,0.198018250872495,California,2.0,2024
Yuba,3.0,0.29929132368813,California,2.0,2024
Sutter,3.0,0.261817825757685,California,2.0,2024
Sierra,3.0,0.146697522761917,California,2.0,2024
Calaveras,3.0,0.339812994253983,California,2.0,2024
Mariposa,3.0,0.284936621179953,California,2.0,2024
Trinity,3.0,0.183247496073961,California,2.0,2024
Inyo,3.0,0.122857976211599,California,2.0,2024
Mono,3.0,0.0514855668135544,California,2.0,2024
Alpine,3.0,0.0580348221256085,California,2.0,2024
Colusa,3.0,0.282294437467362,California,2.0,2024
Modoc,3.0,0.0825208956211005,California,2.0,2024
Plumas,3.0,0.0750746530693002,California,2.0,2024
Siskiyou,3.0,0.169627496241827,California,2.0,2024
Glenn,3.0,0.273121640287897,California,2.0,2024
Amador,3.0,0.277311384727771,California,2.0,2024
Kern,3.0,0.369493370548999,California,2.0,2024
Butte,3.0,0.254120645263663,California,2.0,2024
Lake,3.0,0.298274469719406,California,2.0,2024
Del Norte,3.0,0.178391750794579,California,2.0,2024
Imperial,3.0,0.154035754267311,California,2.0,2024
Humboldt,3.0,0.286955025049839,California,2.0,2024
Monterey,3.0,0.329158420330328,California,2.0,2024
San Diego,3.0,0.217638195673496,California,2.0,2024
San Luis Obispo,3.0,0.429181452542761,California,2.0,2024
Santa Barbara,3.0,0.373119930106382,California,2.0,2024
Tuolumne,3.0,0.185236218386129,California,2.0,2024
Lassen,3.0,0.110311346635499,California,2.0,2024
Mendocino,3.0,0.335915035234682,California,2.0,2024
Los Angeles,3.0,0.28117878842498,California,2.0,2024
Orange,3.0,0.242578548727345,California,2.0,2024
Ventura,3.0,0.340541765781316,California,2.0,2024
San Bernardino,3.0,0.140379414362901,California,2.0,2024
Riverside,3.0,0.182734498788626,California,2.0,2024
Merced,3.0,0.386651229204934,California,2.0,2024
Stanislaus,3.0,0.367843243950525,California,2.0,2024
Fresno,3.0,0.278100887789353,California,2.0,2024
Madera,3.0,0.302540926873859,California,2.0,2024
Lac qui Parle,3.0,0.150144122002357,Minnesota,2.0,2024
Todd,3.0,0.206783477607922,Minnesota,2.0,2024
Aitkin,3.0,0.24976422693359,Minnesota,2.0,2024
Hubbard,3.0,0.26093499351119,Minnesota,2.0,2024
Jackson,3.0,0.147557314287061,Minnesota,2.0,2024
Pope,3.0,0.164997555685045,Minnesota,2.0,2024
Rock,3.0,0.156745030717677,Minnesota,2.0,2024
Waseca,3.0,0.1521756886455,Minnesota,2.0,2024
Cottonwood,3.0,0.135398265938332,Minnesota,2.0,2024
Koochiching,3.0,0.34303978100187,Minnesota,2.0,2024
Watonwan,3.0,0.167470259931749,Minnesota,2.0,2024
Becker,3.0,0.190361605365967,Minnesota,2.0,2024
Norman,3.0,0.133782600517402,Minnesota,2.0,2024
Marshall,3.0,0.111720743570248,Minnesota,2.0,2024
Meeker,3.0,0.174982891392004,Minnesota,2.0,2024
Kanabec,3.0,0.256252778172747,Minnesota,2.0,2024
Lake of the Woods,3.0,0.139996070744666,Minnesota,2.0,2024
Lincoln,3.0,0.156842265018533,Minnesota,2.0,2024
Lake,3.0,0.252744639722455,Minnesota,2.0,2024
Murray,3.0,0.130088339218758,Minnesota,2.0,2024
Wadena,3.0,0.253496931217379,Minnesota,2.0,2024
Pennington,3.0,0.110270899498521,Minnesota,2.0,2024
Traverse,3.0,0.12819120707554,Minnesota,2.0,2024
Yellow Medicine,3.0,0.150658371263301,Minnesota,2.0,2024
Swift,3.0,0.163541878843189,Minnesota,2.0,2024
Red Lake,3.0,0.128091769500312,Minnesota,2.0,2024
Clearwater,3.0,0.207877220298797,Minnesota,2.0,2024
Big Stone,3.0,0.126421765841913,Minnesota,2.0,2024
Redwood,3.0,0.134112775251008,Minnesota,2.0,2024
Roseau,3.0,0.122723580621603,Minnesota,2.0,2024
Cook,3.0,0.0969000147792597,Minnesota,2.0,2024
Grant,3.0,0.14996567759666,Minnesota,2.0,2024
Chippewa,3.0,0.148622686335822,Minnesota,2.0,2024
Faribault,3.0,0.157710036601485,Minnesota,2.0,2024
Pine,3.0,0.292861737989572,Minnesota,2.0,2024
Mower,3.0,0.166072197398674,Minnesota,2.0,2024
Fillmore,3.0,0.191340004462303,Minnesota,2.0,2024
Dodge,3.0,0.172310589734781,Minnesota,2.0,2024
Olmsted,3.0,0.173783317301729,Minnesota,2.0,2024
Wabasha,3.0,0.183603887039096,Minnesota,2.0,2024
Blue Earth,3.0,0.155934838490529,Minnesota,2.0,2024
Nicollet,3.0,0.149447796579808,Minnesota,2.0,2024
Brown,3.0,0.146217559559104,Minnesota,2.0,2024
Rice,3.0,0.164616733973823,Minnesota,2.0,2024
McLeod,3.0,0.17099629326422,Minnesota,2.0,2024
Mille Lacs,3.0,0.169021250845761,Minnesota,2.0,2024
Sibley,3.0,0.161840525991885,Minnesota,2.0,2024
Wright,3.0,0.204976736885623,Minnesota,2.0,2024
Scott,3.0,0.194618819640933,Minnesota,2.0,2024
Chisago,3.0,0.246853907517158,Minnesota,2.0,2024
Dakota,3.0,0.171832513873692,Minnesota,2.0,2024
Anoka,3.0,0.234876073042241,Minnesota,2.0,2024
Ramsey,3.0,0.189934023809831,Minnesota,2.0,2024
Isanti,3.0,0.244304530922699,Minnesota,2.0,2024
Washington,3.0,0.232730372220247,Minnesota,2.0,2024
Sherburne,3.0,0.212352802814764,Minnesota,2.0,2024
Le Sueur,3.0,0.15176480498522,Minnesota,2.0,2024
Carver,3.0,0.199169236165646,Minnesota,2.0,2024
Hennepin,3.0,0.210190401375773,Minnesota,2.0,2024
Goodhue,3.0,0.181562552165656,Minnesota,2.0,2024
Benton,3.0,0.169408827982575,Minnesota,2.0,2024
Stearns,3.0,0.183054194563362,Minnesota,2.0,2024
Clay,3.0,0.137233522514775,Minnesota,2.0,2024
Wilkin,3.0,0.126497120810407,Minnesota,2.0,2024
Stevens,3.0,0.156098226355803,Minnesota,2.0,2024
Kittson,3.0,0.10013114578902,Minnesota,2.0,2024
Morrison,3.0,0.22397028154264,Minnesota,2.0,2024
Pipestone,3.0,0.171389410761844,Minnesota,2.0,2024
Renville,3.0,0.1489307314665,Minnesota,2.0,2024
Mahnomen,3.0,0.162088274460779,Minnesota,2.0,2024
Freeborn,3.0,0.161605833665875,Minnesota,2.0,2024
Douglas,3.0,0.164185298382308,Minnesota,2.0,2024
Beltrami,3.0,0.193729546260985,Minnesota,2.0,2024
Cass,3.0,0.223472671472282,Minnesota,2.0,2024
Crow Wing,3.0,0.235719737143186,Minnesota,2.0,2024
St. Louis,3.0,0.301277780006089,Minnesota,2.0,2024
Carlton,3.0,0.312734654668118,Minnesota,2.0,2024
Martin,3.0,0.158760636147604,Minnesota,2.0,2024
Otter Tail,3.0,0.167780211079577,Minnesota,2.0,2024
Polk,3.0,0.122886397386721,Minnesota,2.0,2024
Itasca,3.0,0.292978003464738,Minnesota,2.0,2024
Houston,3.0,0.19766281034059,Minnesota,2.0,2024
Lyon,3.0,0.154551410063726,Minnesota,2.0,2024
Steele,3.0,0.165931806710789,Minnesota,2.0,2024
Kandiyohi,3.0,0.158771401836214,Minnesota,2.0,2024
Winona,3.0,0.205508422746756,Minnesota,2.0,2024
Nobles,3.0,0.13387163732289,Minnesota,2.0,2024
Cherokee,3.0,0.20847691187071,Texas,2.0,2024
Smith,3.0,0.138178537028124,Texas,2.0,2024
Calhoun,3.0,0.0502849265266817,Texas,2.0,2024
Victoria,3.0,0.217642068499626,Texas,2.0,2024
Goliad,3.0,0.190819299485079,Texas,2.0,2024
Jefferson,3.0,0.139497072724076,Texas,2.0,2024
Newton,3.0,0.228050886240734,Texas,2.0,2024
Hardin,3.0,0.228886175657182,Texas,2.0,2024
Bee,3.0,0.24041011533481,Texas,2.0,2024
Glasscock,3.0,0.192192212786954,Texas,2.0,2024
Howard,3.0,0.209033737522035,Texas,2.0,2024
Brown,3.0,0.394596981426934,Texas,2.0,2024
Brazos,3.0,0.221673956245952,Texas,2.0,2024
Robertson,3.0,0.230841163517957,Texas,2.0,2024
Burleson,3.0,0.269677460098062,Texas,2.0,2024
Val Verde,3.0,0.198204069803345,Texas,2.0,2024
Moore,3.0,0.193844029530664,Texas,2.0,2024
Maverick,3.0,0.211803469256528,Texas,2.0,2024
Gillespie,3.0,0.226366563857365,Texas,2.0,2024
Deaf Smith,3.0,0.219038924264176,Texas,2.0,2024
Kerr,3.0,0.225033633111791,Texas,2.0,2024
Bell,3.0,0.205008597317933,Texas,2.0,2024
Coryell,3.0,0.268644306260854,Texas,2.0,2024
Lampasas,3.0,0.270749411879509,Texas,2.0,2024
Dawson,3.0,0.238573986847248,Texas,2.0,2024
