state,county,datetime,year,week
Texas,Polk,2023-01-13 21:41:49,2023,2
Texas,Hutchinson,2023-01-06 21:22:00,2023,1
Texas,Walker,2023-01-23 17:55:00,2023,4
Texas,Bosque,2023-01-17 22:23:30,2023,3
Texas,Franklin,2023-01-14 22:44:12,2023,2
Texas,Anderson,2023-01-17 20:37:00,2023,3
Texas,Angelina,2023-01-06 20:05:00,2023,1
Texas,Lamar,2023-01-01 19:33:00,2023,1
Texas,Liberty,2023-01-13 19:55:31,2023,2
Texas,Bell,2023-01-10 18:58:42,2023,2
Texas,Grimes,2023-01-23 21:14:00,2023,4
Texas,Young,2023-01-11 21:56:14,2023,2
Texas,Leon,2023-01-15 23:09:00,2023,3
Texas,Wise,2023-01-12 21:05:48,2023,2
Texas,Bowie,2023-01-08 19:44:45,2023,2
Texas,Jasper,2023-01-13 18:45:25,2023,2
Texas,Franklin,2023-01-10 22:48:21,2023,2
Texas,Falls,2023-01-14 21:09:46,2023,2
Texas,Throckmorton,2023-01-11 23:45:30,2023,2
Texas,Cass,2023-01-17 21:31:00,2023,3
Texas,Jasper,2023-01-13 20:39:15,2023,2
Texas,Montague,2023-01-10 23:08:15,2023,2
Texas,Bell,2023-01-14 20:44:40,2023,2
Texas,Anderson,2023-01-14 20:22:04,2023,2
Texas,Upshur,2023-01-11 21:19:18,2023,2
Texas,Red River,2023-01-19 00:22:00,2023,3
Texas,Liberty,2023-01-15 18:18:00,2023,3
Texas,Polk,2023-01-13 18:25:34,2023,2
Texas,Morris,2023-01-27 21:39:15,2023,4
Texas,Cass,2023-01-27 20:30:00,2023,4
Texas,San Augustine,2023-02-13 21:48:00,2023,7
Texas,Panola,2023-02-14 04:59:00,2023,7
Texas,Potter,2023-02-19 23:18:51,2023,8
Texas,Jim Wells,2023-02-16 22:42:25,2023,7
Texas,Oldham,2023-02-26 21:36:47,2023,9
Texas,Potter,2023-02-26 19:00:57,2023,9
Texas,Morris,2023-02-21 20:19:24,2023,8
Texas,Morris,2023-02-21 22:11:07,2023,8
Texas,Hunt,2023-02-20 18:22:16,2023,8
Texas,Trinity,2023-02-21 19:50:05,2023,8
Texas,Newton,2023-02-20 22:19:00,2023,8
Texas,Gregg,2023-02-26 21:34:00,2023,9
Texas,Orange,2023-02-25 20:06:00,2023,8
Texas,Rusk,2023-02-27 21:28:00,2023,9
Texas,Cass,2023-02-21 22:28:36,2023,8
Texas,Shelby,2023-02-27 23:10:00,2023,9
Texas,Walker,2023-02-27 23:09:00,2023,9
Texas,San Augustine,2023-02-26 21:57:00,2023,9
Texas,Walker,2023-02-26 21:20:00,2023,9
Texas,Tyler,2023-02-20 20:35:00,2023,8
Texas,Rusk,2023-02-21 23:11:11,2023,8
Texas,Hockley,2023-02-27 00:10:30,2023,9
Texas,Jeff Davis,2023-02-27 01:30:59,2023,9
Texas,Walker,2023-02-22 21:26:00,2023,8
Texas,Hardin,2023-03-22 20:56:00,2023,12
Texas,Wheeler,2023-03-31 18:19:38,2023,13
Texas,Potter,2023-03-29 18:28:01,2023,13
Texas,Bailey,2023-04-04 19:08:24,2023,14
Texas,Hutchinson,2023-04-04 20:04:49,2023,14
Texas,Stonewall,2023-03-29 22:44:13,2023,13
Texas,Potter,2023-04-04 21:39:27,2023,14
Texas,Oldham,2023-03-10 19:30:53,2023,10
Texas,Hutchinson,2023-03-31 22:59:34,2023,13
Texas,Randall,2023-03-25 19:58:16,2023,12
Texas,Lubbock,2023-03-05 20:57:05,2023,10
Texas,Anderson,2023-02-28 18:09:00,2023,9
Texas,Tom Green,2023-03-27 20:18:10,2023,13
Texas,Burnet,2023-03-22 19:46:13,2023,12
Texas,Taylor,2023-03-13 01:11:56,2023,11
Texas,Grimes,2023-04-01 20:25:00,2023,13
Texas,Freestone,2023-03-27 20:23:00,2023,13
Texas,Wise,2023-03-05 21:57:57,2023,10
Texas,Taylor,2023-04-03 21:15:57,2023,14
Texas,Duval,2023-03-25 21:57:02,2023,12
Texas,Refugio,2023-03-03 23:03:25,2023,9
Texas,Brooks,2023-03-04 19:23:15,2023,9
Texas,Hudspeth,2023-04-05 00:34:52,2023,14
Texas,Reeves,2023-04-03 18:01:04,2023,14
Texas,Angelina,2023-03-15 22:02:00,2023,11
Texas,Liberty,2023-03-28 21:11:00,2023,13
Texas,Rusk,2023-03-28 22:52:00,2023,13
Texas,Rusk,2023-03-23 17:55:00,2023,12
Texas,Polk,2023-03-09 21:09:00,2023,10
Texas,Carson,2023-04-08 18:50:45,2023,14
Texas,Rusk,2023-04-04 22:19:00,2023,14
Texas,Jasper,2023-03-22 22:09:00,2023,12
Texas,Angelina,2023-03-26 09:29:00,2023,13
Texas,Anderson,2023-03-06 01:37:00,2023,10
Texas,Cass,2023-02-28 20:27:00,2023,9
Texas,Newton,2023-03-05 22:21:00,2023,10
Texas,San Jacinto,2023-03-06 00:04:00,2023,10
Texas,Jasper,2023-03-01 02:55:00,2023,9
Texas,Newton,2023-03-14 23:05:00,2023,11
Texas,Camp,2023-03-29 20:29:00,2023,13
Texas,Franklin,2023-02-28 22:41:00,2023,9
Texas,Tyler,2023-03-06 01:02:00,2023,10
Texas,Polk,2023-03-05 19:46:00,2023,10
Texas,Marion,2023-03-28 18:37:00,2023,13
Texas,Cass,2023-03-31 17:05:00,2023,13
Texas,Newton,2023-04-01 19:00:00,2023,13
Texas,San Jacinto,2023-03-13 19:28:00,2023,11
Texas,Houston,2023-02-28 22:59:00,2023,9
Texas,Upshur,2023-02-28 21:09:21,2023,9
Texas,Panola,2023-02-28 19:28:18,2023,9
Texas,Houston,2023-03-05 22:09:00,2023,10
Texas,Jasper,2023-03-05 18:39:00,2023,10
Texas,Anderson,2023-04-02 00:46:00,2023,14
Texas,Harrison,2023-03-30 18:48:00,2023,13
Texas,Harrison,2023-03-30 17:12:00,2023,13
Texas,Rusk,2023-03-30 19:20:00,2023,13
Texas,Titus,2023-03-15 00:20:00,2023,11
Texas,Rusk,2023-02-28 15:25:38,2023,9
Texas,Rusk,2023-03-15 20:02:00,2023,11
Texas,Gray,2023-04-17 00:29:20,2023,16
Texas,Lubbock,2023-04-12 21:43:06,2023,15
Texas,Howard,2023-04-17 00:05:32,2023,16
Texas,Howard,2023-04-12 21:20:49,2023,15
Texas,Tyler,2023-04-16 20:43:00,2023,16
Texas,Tyler,2023-04-18 20:52:00,2023,16
Texas,Cass,2023-04-15 21:29:00,2023,15
Texas,Gregg,2023-04-16 22:28:00,2023,16
Texas,Harrison,2023-04-17 23:27:00,2023,16
Texas,Rusk,2023-04-17 01:52:00,2023,16
Texas,Howard,2023-04-19 19:39:04,2023,16
Texas,Potter,2023-04-28 20:25:00,2023,17
Texas,Crane,2023-05-01 00:20:22,2023,18
Texas,Polk,2023-04-19 18:26:00,2023,16
Texas,Moore,2023-05-26 13:55:00,2023,21
Texas,Hutchinson,2023-04-02 21:51:00,2023,14
Texas,Palo Pinto,2023-06-28 22:03:29,2023,26
Texas,Nolan,2023-06-28 21:14:10,2023,26
Texas,Nolan,2023-06-29 19:40:35,2023,26
Texas,Shackelford,2023-06-26 21:25:29,2023,26
Texas,Anderson,2023-06-29 20:08:00,2023,26
Texas,Anderson,2023-06-27 21:15:00,2023,26
Texas,Clay,2023-06-28 19:10:46,2023,26
Texas,Concho,2023-06-19 19:02:48,2023,25
Texas,Comanche,2023-06-25 20:10:18,2023,26
Texas,Williamson,2023-06-12 20:05:26,2023,24
Texas,Fisher,2023-06-21 20:11:54,2023,25
Texas,Lubbock,2023-05-10 20:35:26,2023,19
Texas,Childress,2023-05-06 19:37:23,2023,18
Texas,Lubbock,2023-05-09 19:33:55,2023,19
Texas,Mason,2023-05-05 19:15:16,2023,18
Texas,Erath,2023-05-05 21:12:38,2023,18
Texas,Cottle,2023-04-30 00:23:13,2023,18
Texas,Presidio,2023-06-25 17:10:29,2023,26
Texas,Anderson,2023-06-27 00:37:00,2023,26
Texas,Ward,2023-06-01 12:05:18,2023,22
Texas,Hardin,2023-06-24 21:04:00,2023,25
Texas,Newton,2023-06-26 21:41:00,2023,26
Texas,Tyler,2023-06-24 08:10:00,2023,25
Texas,Montgomery,2023-06-25 19:47:00,2023,26
Texas,Caldwell,2023-06-09 21:56:36,2023,23
Texas,Tyler,2023-06-24 18:55:00,2023,25
Texas,Panola,2023-05-28 15:59:00,2023,22
Texas,Rusk,2023-06-01 22:19:00,2023,22
Texas,Harrison,2023-05-31 19:11:00,2023,22
Texas,Newton,2023-06-03 20:54:00,2023,22
Texas,Cherokee,2023-05-26 19:13:00,2023,21
Texas,Jasper,2023-04-29 02:04:00,2023,17
Texas,Rusk,2023-04-24 22:31:00,2023,17
Texas,San Patricio,2023-06-29 20:36:34,2023,26
Texas,Navarro,2023-07-02 20:07:00,2023,27
Texas,Grimes,2023-07-01 19:53:00,2023,26
Texas,Lee,2023-07-05 16:44:08,2023,27
Texas,Hardin,2023-07-06 15:51:00,2023,27
Texas,Newton,2023-07-08 00:04:00,2023,27
Texas,Chambers,2023-07-02 03:13:00,2023,27
Texas,Nacogdoches,2023-07-08 02:56:00,2023,27
Texas,Erath,2023-07-13 20:52:03,2023,28
Texas,Bell,2023-07-13 18:01:47,2023,28
Texas,Llano,2023-07-13 19:03:26,2023,28
Texas,Jack,2023-07-14 19:29:04,2023,28
Texas,Schleicher,2023-07-14 23:11:36,2023,28
Texas,Wichita,2023-07-10 21:24:30,2023,28
Texas,Robertson,2023-07-10 20:42:00,2023,28
Texas,Archer,2023-07-13 20:39:57,2023,28
Texas,Jasper,2023-07-16 00:57:00,2023,29
Texas,Anderson,2023-07-13 23:00:00,2023,28
Texas,Hardin,2023-07-16 23:02:00,2023,29
Texas,Jasper,2023-07-14 20:03:00,2023,28
Texas,Anderson,2023-07-11 20:39:00,2023,28
Texas,Shelby,2023-07-15 23:16:00,2023,28
Texas,Chambers,2023-07-16 10:12:00,2023,29
Texas,Walker,2023-07-16 21:23:00,2023,29
Texas,Hardin,2023-07-16 00:24:00,2023,29
Texas,Anderson,2023-07-13 22:43:00,2023,28
Texas,Angelina,2023-07-14 21:11:00,2023,28
Texas,Polk,2023-07-15 20:30:00,2023,28
Texas,Cass,2023-07-01 14:18:00,2023,26
Texas,Nacogdoches,2023-06-30 19:31:00,2023,26
Texas,Nacogdoches,2023-07-12 21:16:00,2023,28
Texas,Jasper,2023-06-30 21:19:00,2023,26
Texas,Nacogdoches,2023-07-10 11:11:00,2023,28
Texas,Nacogdoches,2023-07-11 22:40:00,2023,28
Texas,Newton,2023-07-13 14:13:00,2023,28
Texas,Brooks,2023-07-13 18:45:26,2023,28
Texas,Wise,2023-07-19 15:10:32,2023,29
Texas,Jasper,2023-07-18 16:17:00,2023,29
Texas,Nacogdoches,2023-07-17 22:38:00,2023,29
Texas,Tarrant,2023-07-19 21:26:52,2023,29
Texas,Gonzales,2023-07-17 19:18:53,2023,29
Texas,Hays,2023-07-18 19:06:42,2023,29
Texas,Somervell,2023-07-18 19:34:50,2023,29
Texas,Jasper,2023-07-19 15:37:00,2023,29
Texas,Navarro,2023-07-18 21:58:43,2023,29
Texas,Sabine,2023-07-18 19:55:00,2023,29
Texas,Jasper,2023-07-17 21:40:00,2023,29
Texas,Wise,2023-07-19 19:46:53,2023,29
Texas,Hood,2023-07-19 19:35:04,2023,29
Texas,Cherokee,2023-07-19 20:24:00,2023,29
Texas,Walker,2023-07-20 02:08:00,2023,29
Texas,Jasper,2023-07-18 20:02:00,2023,29
Texas,Jasper,2023-07-19 17:09:00,2023,29
Texas,Anderson,2023-07-19 20:46:00,2023,29
Texas,Jackson,2023-07-18 20:00:44,2023,29
Texas,Jim Hogg,2023-07-19 20:01:52,2023,29
Texas,Palo Pinto,2023-07-19 01:54:00,2023,29
Texas,Wilbarger,2023-07-19 22:41:42,2023,29
Texas,Duval,2023-07-19 20:47:28,2023,29
Texas,Newton,2023-07-20 19:32:00,2023,29
Texas,Harris,2023-07-20 19:26:00,2023,29
Texas,Williamson,2023-07-19 22:29:49,2023,29
Texas,Clay,2023-07-22 23:17:56,2023,29
Texas,Grimes,2023-07-22 19:06:00,2023,29
Texas,Leon,2023-07-21 19:36:00,2023,29
Texas,Wichita,2023-07-22 19:06:05,2023,29
Texas,Angelina,2023-07-21 20:00:00,2023,29
Texas,Panola,2023-07-20 19:18:00,2023,29
Texas,San Augustine,2023-07-21 11:56:00,2023,29
Texas,Tyler,2023-07-21 03:17:00,2023,29
Texas,Shelby,2023-07-20 21:30:00,2023,29
Texas,Angelina,2023-07-21 21:17:00,2023,29
Texas,Trinity,2023-07-21 17:14:22,2023,29
Texas,Parker,2023-07-25 21:17:04,2023,30
Texas,Edwards,2023-07-24 22:08:53,2023,30
Texas,Anderson,2023-07-23 21:13:00,2023,30
Texas,Llano,2023-07-24 15:31:02,2023,30
Texas,San Saba,2023-07-23 21:51:56,2023,30
Texas,Wilbarger,2023-07-24 00:31:21,2023,30
Texas,Burnet,2023-07-25 21:03:50,2023,30
Texas,Tyler,2023-07-25 20:19:00,2023,30
Texas,Jackson,2023-07-25 18:55:18,2023,30
Texas,Polk,2023-07-25 23:53:00,2023,30
Texas,Montgomery,2023-07-25 23:28:00,2023,30
Texas,Sabine,2023-07-25 20:42:00,2023,30
Texas,Liberty,2023-07-25 19:45:00,2023,30
Texas,Hill,2023-07-26 20:15:37,2023,30
Texas,Eastland,2023-07-26 23:31:01,2023,30
Texas,Caldwell,2023-07-26 20:35:15,2023,30
Texas,Frio,2023-07-26 22:07:49,2023,30
Texas,Reeves,2023-07-11 01:21:32,2023,28
Texas,Jim Wells,2023-07-01 20:19:10,2023,26
Texas,Nueces,2023-07-08 20:15:05,2023,27
Texas,Kerr,2023-07-12 00:45:10,2023,28
Texas,Jeff Davis,2023-07-11 23:27:24,2023,28
Texas,San Augustine,2023-07-31 16:06:00,2023,31
Texas,Jasper,2023-07-30 20:44:00,2023,31
Texas,Jasper,2023-07-30 15:13:00,2023,31
Texas,Angelina,2023-07-23 21:57:28,2023,30
Texas,Jasper,2023-07-27 01:34:00,2023,30
Texas,Comal,2023-07-30 20:27:07,2023,31
Texas,Orange,2023-07-29 18:38:00,2023,30
Texas,Jasper,2023-07-26 20:32:00,2023,30
Texas,Montgomery,2023-07-23 00:02:00,2023,30
Texas,Trinity,2023-07-29 23:28:00,2023,30
Texas,Sabine,2023-07-31 16:53:51,2023,31
Texas,Grimes,2023-07-31 17:32:00,2023,31
Texas,Polk,2023-07-26 13:16:00,2023,30
Texas,Jasper,2023-07-24 19:30:40,2023,30
Texas,Montgomery,2023-07-30 20:06:00,2023,31
Texas,Nacogdoches,2023-07-27 19:58:00,2023,30
Texas,Caldwell,2023-07-27 18:32:53,2023,30
Texas,Montgomery,2023-07-23 19:46:28,2023,30
Texas,San Jacinto,2023-07-24 23:00:00,2023,30
Texas,San Augustine,2023-07-26 17:06:00,2023,30
Texas,Liberty,2023-07-28 17:06:00,2023,30
Texas,San Saba,2023-07-28 01:56:45,2023,30
Texas,Newton,2023-07-29 20:57:00,2023,30
Texas,Liberty,2023-07-26 22:59:00,2023,30
Texas,Henderson,2023-07-27 18:54:00,2023,30
Texas,Taylor,2023-07-28 20:45:41,2023,30
Texas,Wichita,2023-07-29 20:03:38,2023,30
Texas,Coryell,2023-07-27 23:04:52,2023,30
Texas,Wichita,2023-07-29 21:43:03,2023,30
Texas,Rusk,2023-07-26 00:03:00,2023,30
Texas,Rusk,2023-07-30 19:21:00,2023,31
Texas,Shelby,2023-07-23 20:47:53,2023,30
Texas,Rusk,2023-07-27 19:36:00,2023,30
Texas,San Augustine,2023-07-30 00:09:00,2023,31
Texas,Rusk,2023-07-27 19:59:00,2023,30
Texas,Nacogdoches,2023-07-23 23:46:00,2023,30
Texas,Anderson,2023-07-29 20:58:00,2023,30
Texas,Rusk,2023-07-26 21:00:00,2023,30
Texas,Panola,2023-07-28 04:14:00,2023,30
Texas,Rusk,2023-07-25 18:45:17,2023,30
Texas,Shelby,2023-07-25 17:29:07,2023,30
Texas,San Augustine,2023-07-26 21:13:00,2023,30
Texas,Nacogdoches,2023-07-24 18:11:00,2023,30
Texas,Liberty,2023-07-16 20:05:00,2023,29
Texas,Rusk,2023-07-26 20:05:00,2023,30
Texas,Shelby,2023-07-28 21:54:00,2023,30
Texas,Shelby,2023-07-23 20:47:00,2023,30
Texas,Rusk,2023-07-28 01:00:00,2023,30
Texas,Nacogdoches,2023-07-31 14:29:00,2023,31
Texas,Jeff Davis,2023-07-26 19:34:40,2023,30
Texas,Eastland,2023-07-31 23:41:30,2023,31
Texas,Stephens,2023-07-31 19:40:21,2023,31
Texas,Brewster,2023-04-29 02:00:00,2023,17
Texas,Denton,2023-08-03 16:05:02,2023,31
Texas,Bell,2023-08-04 23:10:14,2023,31
Texas,Lampasas,2023-08-06 22:53:05,2023,32
Texas,Wise,2023-08-02 18:10:05,2023,31
Texas,Wise,2023-08-02 21:27:00,2023,31
Texas,Brown,2023-08-05 19:36:14,2023,31
Texas,Hill,2023-08-05 23:20:13,2023,31
Texas,Wise,2023-08-03 22:13:11,2023,31
Texas,Wichita,2023-08-05 22:14:46,2023,31
Texas,Wichita,2023-08-05 22:05:07,2023,31
Texas,Navarro,2023-08-06 17:41:00,2023,32
Texas,Hunt,2023-08-02 17:58:30,2023,31
Texas,Palo Pinto,2023-08-06 22:22:26,2023,32
Texas,Falls,2023-08-05 19:54:19,2023,31
Texas,Burnet,2023-08-03 01:20:00,2023,31
Texas,Johnson,2023-08-06 19:50:15,2023,32
Texas,Tom Green,2023-08-06 23:46:42,2023,32
Texas,Henderson,2023-08-06 22:58:00,2023,32
Texas,Wichita,2023-08-03 13:08:54,2023,31
Texas,Falls,2023-08-02 18:38:05,2023,31
Texas,Nacogdoches,2023-08-04 07:05:00,2023,31
Texas,Polk,2023-08-05 13:47:00,2023,31
Texas,Jasper,2023-08-03 19:36:00,2023,31
Texas,Kleberg,2023-08-03 21:51:39,2023,31
Texas,Blanco,2023-08-03 21:15:48,2023,31
Texas,Hardin,2023-08-04 18:56:00,2023,31
Texas,Polk,2023-08-05 19:10:00,2023,31
Texas,Trinity,2023-07-31 20:55:00,2023,31
Texas,Bastrop,2023-08-02 19:49:52,2023,31
Texas,Jasper,2023-08-06 18:06:00,2023,32
Texas,Hidalgo,2023-08-01 20:22:52,2023,31
Texas,Newton,2023-08-03 18:40:00,2023,31
Texas,San Jacinto,2023-08-02 18:19:00,2023,31
Texas,Houston,2023-08-06 21:11:00,2023,32
Texas,Hays,2023-08-05 20:29:42,2023,31
Texas,Liberty,2023-08-06 20:55:00,2023,32
Texas,Bastrop,2023-08-01 18:33:38,2023,31
Texas,Sabine,2023-08-03 21:34:00,2023,31
Texas,Harris,2023-08-05 20:36:00,2023,31
Texas,Bexar,2023-08-04 20:51:07,2023,31
Texas,Newton,2023-08-06 18:21:00,2023,32
Texas,Hardin,2023-08-06 17:14:00,2023,32
Texas,Hardin,2023-08-06 01:27:00,2023,32
Texas,Waller,2023-08-05 22:06:00,2023,31
Texas,Jasper,2023-08-01 21:52:00,2023,31
Texas,Houston,2023-08-06 19:52:35,2023,32
Texas,Liberty,2023-08-02 18:41:00,2023,31
Texas,Jeff Davis,2023-08-02 22:12:15,2023,31
Texas,Jeff Davis,2023-08-05 22:12:11,2023,31
Texas,Parker,2023-08-15 17:41:50,2023,33
Texas,Mills,2023-08-14 22:34:20,2023,33
Texas,Limestone,2023-08-13 23:45:00,2023,33
Texas,Leon,2023-08-15 16:09:00,2023,33
Texas,Grimes,2023-08-14 00:20:00,2023,33
Texas,Cottle,2023-08-13 22:53:54,2023,33
Texas,Young,2023-08-15 17:09:06,2023,33
Texas,Eastland,2023-08-11 17:08:55,2023,32
Texas,Motley,2023-08-13 03:45:00,2023,33
Texas,McLennan,2023-08-12 20:58:48,2023,32
Texas,Childress,2023-08-12 00:05:57,2023,32
Texas,Eastland,2023-08-11 20:53:27,2023,32
Texas,Callahan,2023-08-10 21:41:23,2023,32
Texas,Concho,2023-08-09 21:38:48,2023,32
Texas,Childress,2023-08-12 05:09:17,2023,32
Texas,McLennan,2023-08-12 18:21:00,2023,32
Texas,Knox,2023-08-09 19:12:51,2023,32
Texas,Archer,2023-08-11 21:01:41,2023,32
Texas,Parker,2023-08-09 21:43:16,2023,32
Texas,Dallas,2023-08-09 22:42:17,2023,32
Texas,Madison,2023-08-11 23:47:00,2023,32
Texas,Anderson,2023-08-13 20:05:00,2023,33
Texas,Parker,2023-08-13 20:04:14,2023,33
Texas,Wichita,2023-08-12 17:10:38,2023,32
Texas,Wichita,2023-08-12 19:16:42,2023,32
Texas,Hall,2023-08-12 22:01:44,2023,32
Texas,Freestone,2023-08-12 18:42:00,2023,32
Texas,Washington,2023-08-10 21:45:00,2023,32
Texas,Coleman,2023-08-11 18:18:51,2023,32
Texas,Hardeman,2023-08-09 23:03:33,2023,32
Texas,Palo Pinto,2023-08-13 21:13:41,2023,33
Texas,Anderson,2023-08-10 21:16:30,2023,32
Texas,Clay,2023-08-13 19:19:17,2023,33
Texas,Coleman,2023-08-12 18:22:55,2023,32
Texas,Palo Pinto,2023-08-12 21:59:27,2023,32
Texas,McLennan,2023-08-08 20:51:51,2023,32
Texas,Ellis,2023-08-07 12:35:15,2023,32
Texas,Falls,2023-08-08 22:26:05,2023,32
Texas,Jack,2023-08-09 03:09:36,2023,32
Texas,Anderson,2023-08-09 20:44:30,2023,32
Texas,King,2023-08-08 23:24:57,2023,32
Texas,Gillespie,2023-08-07 18:20:07,2023,32
Texas,Tom Green,2023-08-07 19:51:42,2023,32
Texas,Brown,2023-08-09 20:00:54,2023,32
Texas,Leon,2023-08-09 19:21:14,2023,32
Texas,Lampasas,2023-08-07 20:21:27,2023,32
Texas,Jack,2023-08-09 00:19:12,2023,32
Texas,Montague,2023-08-07 15:02:55,2023,32
Texas,Williamson,2023-08-09 00:45:27,2023,32
Texas,Erath,2023-08-09 20:43:45,2023,32
Texas,Jackson,2023-08-14 23:18:42,2023,33
Texas,Walker,2023-08-15 21:11:00,2023,33
Texas,Zapata,2023-08-07 19:09:44,2023,32
Texas,Tyler,2023-08-07 18:37:20,2023,32
Texas,Liberty,2023-08-15 17:33:00,2023,33
Texas,Newton,2023-08-15 03:13:20,2023,33
Texas,San Jacinto,2023-08-08 00:43:00,2023,32
Texas,Hardin,2023-08-15 20:17:00,2023,33
Texas,Houston,2023-08-15 20:14:36,2023,33
Texas,Jasper,2023-08-07 14:36:00,2023,32
Texas,Newton,2023-08-14 21:06:00,2023,33
Texas,Medina,2023-08-14 00:58:12,2023,33
Texas,Jim Wells,2023-08-09 20:40:13,2023,32
Texas,Hays,2023-08-08 22:13:53,2023,32
Texas,Medina,2023-08-14 20:58:58,2023,33
Texas,Guadalupe,2023-08-12 19:17:01,2023,32
Texas,Caldwell,2023-08-11 16:26:53,2023,32
Texas,Caldwell,2023-08-09 19:44:00,2023,32
Texas,Houston,2023-08-08 10:22:00,2023,32
Texas,Trinity,2023-08-14 19:12:00,2023,33
Texas,Newton,2023-08-16 00:35:00,2023,33
Texas,Polk,2023-08-16 16:21:00,2023,33
Texas,Fayette,2023-08-15 22:20:17,2023,33
Texas,Jasper,2023-08-16 03:30:09,2023,33
Texas,Robertson,2023-08-16 16:59:00,2023,33
Texas,Angelina,2023-08-13 17:26:00,2023,33
Texas,Polk,2023-08-14 06:08:36,2023,33
Texas,Walker,2023-08-14 12:07:00,2023,33
Texas,Liberty,2023-08-13 23:11:00,2023,33
Texas,Montgomery,2023-08-16 18:45:00,2023,33
Texas,Liberty,2023-08-14 20:09:00,2023,33
Texas,Newton,2023-08-13 22:02:00,2023,33
Texas,Angelina,2023-08-13 18:18:00,2023,33
Texas,Trinity,2023-08-11 18:52:00,2023,32
Texas,Hardin,2023-08-08 17:50:00,2023,32
Texas,Jasper,2023-08-12 01:35:47,2023,32
Texas,Jasper,2023-08-10 19:00:00,2023,32
Texas,Newton,2023-08-11 18:56:00,2023,32
Texas,Montgomery,2023-08-10 18:22:00,2023,32
Texas,San Augustine,2023-08-11 21:58:00,2023,32
Texas,Montgomery,2023-08-11 19:24:00,2023,32
Texas,Houston,2023-08-09 19:46:32,2023,32
Texas,Liberty,2023-08-12 19:17:00,2023,32
Texas,Newton,2023-08-08 18:41:00,2023,32
Texas,Jasper,2023-08-09 18:45:00,2023,32
Texas,Newton,2023-08-10 22:01:00,2023,32
Texas,Jasper,2023-08-12 15:04:19,2023,32
Texas,Sabine,2023-08-10 00:22:23,2023,32
Texas,Angelina,2023-08-09 05:34:00,2023,32
Texas,Liberty,2023-08-09 19:38:18,2023,32
Texas,Tyler,2023-08-08 20:56:00,2023,32
Texas,Newton,2023-08-09 19:12:00,2023,32
Texas,Cottle,2023-08-16 01:11:21,2023,33
Texas,Lampasas,2023-08-16 22:30:03,2023,33
Texas,Kaufman,2023-08-17 13:29:35,2023,33
Texas,Montgomery,2023-08-17 11:09:00,2023,33
Texas,San Jacinto,2023-08-16 22:42:00,2023,33
Texas,Nacogdoches,2023-08-17 03:58:53,2023,33
Texas,Jim Wells,2023-08-16 23:41:58,2023,33
Texas,Jefferson,2023-08-16 21:33:00,2023,33
Texas,Crockett,2023-08-17 16:32:17,2023,33
Texas,Taylor,2023-08-17 22:31:30,2023,33
Texas,Burnet,2023-08-18 00:51:49,2023,33
Texas,Angelina,2023-08-20 21:38:23,2023,34
Texas,Liberty,2023-08-20 19:35:00,2023,34
Texas,Live Oak,2023-08-17 22:17:00,2023,33
Texas,Bastrop,2023-08-17 20:24:14,2023,33
Texas,San Jacinto,2023-08-17 23:22:00,2023,33
Texas,Newton,2023-08-18 00:14:00,2023,33
Texas,Aransas,2023-08-17 23:38:20,2023,33
Texas,Montgomery,2023-08-17 21:54:00,2023,33
Texas,Angelina,2023-08-17 19:58:00,2023,33
Texas,Madison,2023-08-20 17:30:00,2023,34
Texas,Orange,2023-08-17 18:40:00,2023,33
Texas,Jasper,2023-08-17 19:58:00,2023,33
Texas,Orange,2023-08-20 20:03:00,2023,34
Texas,Jasper,2023-08-17 23:06:00,2023,33
Texas,Tyler,2023-08-20 18:25:00,2023,34
Texas,Orange,2023-08-18 21:16:00,2023,33
Texas,Jasper,2023-08-19 02:06:45,2023,33
Texas,Robertson,2023-08-20 17:15:00,2023,34
Texas,San Jacinto,2023-08-19 03:56:19,2023,33
Texas,Bastrop,2023-08-18 23:54:22,2023,33
Texas,Newton,2023-08-18 18:46:00,2023,33
Texas,Newton,2023-08-19 17:45:00,2023,33
Texas,Newton,2023-08-18 22:41:00,2023,33
Texas,Brooks,2023-08-18 20:25:42,2023,33
Texas,Colorado,2023-08-18 20:14:36,2023,33
Texas,Milam,2023-08-20 21:19:19,2023,34
Texas,Houston,2023-08-20 17:58:00,2023,34
Texas,Angelina,2023-08-17 21:24:00,2023,33
Texas,San Augustine,2023-08-18 23:10:06,2023,33
Texas,San Augustine,2023-08-20 08:32:00,2023,34
Texas,Coryell,2023-08-19 22:24:08,2023,33
Texas,Houston,2023-08-18 20:11:25,2023,33
Texas,Angelina,2023-08-20 22:27:00,2023,34
Texas,Caldwell,2023-08-18 19:28:55,2023,33
Texas,Erath,2023-08-19 13:15:50,2023,33
Texas,McLennan,2023-08-19 21:09:44,2023,33
Texas,Somervell,2023-08-20 00:27:00,2023,34
Texas,Eastland,2023-08-18 20:50:27,2023,33
Texas,Taylor,2023-08-18 21:47:10,2023,33
Texas,Clay,2023-08-18 17:53:54,2023,33
Texas,Madison,2023-08-20 22:49:39,2023,34
Texas,Erath,2023-08-20 02:30:00,2023,34
Texas,McLennan,2023-08-20 21:20:10,2023,34
Texas,Taylor,2023-08-18 19:15:35,2023,33
Texas,Limestone,2023-08-19 22:31:55,2023,33
Texas,Wichita,2023-08-20 20:13:09,2023,34
